Year,Country,NumPub,TopJournal,FracTop
2015.0,AT,20701,10248.0,0.49504854837930534
2015.0,AU,87294,43841.0,0.5022223749627694
2015.0,AW,5,1.0,0.2
2015.0,AX,7,4.0,0.5714285714285714
2015.0,AZ,761,171.0,0.22470433639947437
2015.0,BA,1110,173.0,0.15585585585585585
2015.0,BB,162,50.0,0.30864197530864196
2015.0,BD,6581,1232.0,0.18720559185534114
2015.0,BE,30030,15760.0,0.5248085248085248
2015.0,BF,486,197.0,0.4053497942386831
2015.0,BG,3556,1105.0,0.3107424071991001
2015.0,BH,633,227.0,0.358609794628752
2015.0,BI,195,77.0,0.39487179487179486
2015.0,BJ,558,235.0,0.4211469534050179
2015.0,BM,35,21.0,0.6
2015.0,BN,361,107.0,0.296398891966759
2015.0,BO,560,147.0,0.2625
2015.0,BR,100164,22640.0,0.22602931192843737
2015.0,BS,52,14.0,0.2692307692307692
2015.0,BT,30,10.0,0.3333333333333333
2015.0,BW,441,114.0,0.2585034013605442
2015.0,BY,2157,565.0,0.2619378766805749
2015.0,BZ,30,10.0,0.3333333333333333
2015.0,CA,101185,49286.0,0.4870880071156792
2015.0,CD,421,116.0,0.2755344418052256
2015.0,CF,26,13.0,0.5
2015.0,CG,289,102.0,0.35294117647058826
2015.0,CH,39884,22268.0,0.5583191254638451
2015.0,CI,530,131.0,0.24716981132075472
2015.0,CK,1,0.0,0.0
2015.0,CL,13128,4517.0,0.3440737355271176
2015.0,CM,1363,460.0,0.3374908290535583
2015.0,CN,450453,160655.0,0.35665208134921955
2015.0,CO,15050,2242.0,0.14897009966777408
2015.0,CR,2081,244.0,0.11725132148005767
2015.0,CU,1881,333.0,0.17703349282296652
2015.0,CV,47,14.0,0.2978723404255319
2015.0,CW,127,61.0,0.48031496062992124
2015.0,CY,2135,890.0,0.4168618266978923
2015.0,CZ,17975,6496.0,0.3613908205841446
2015.0,DE,146238,72724.0,0.4972989236723697
2015.0,DJ,10,3.0,0.3
2015.0,DK,25322,13895.0,0.5487323276202511
2015.0,DM,1,0.0,0.0
2015.0,DO,202,54.0,0.26732673267326734
2015.0,DZ,4925,1143.0,0.23208121827411168
2015.0,EC,2413,410.0,0.16991297140489017
2015.0,EE,2782,1094.0,0.39324227174694465
2015.0,EG,16611,4742.0,0.2854734814279694
2015.0,ER,13,4.0,0.3076923076923077
2015.0,ES,88045,38135.0,0.4331307853938327
2015.0,ET,3381,1448.0,0.42827565808932266
2015.0,FI,18391,9295.0,0.5054102550160404
2015.0,FJ,192,68.0,0.3541666666666667
2015.0,FK,10,3.0,0.3
2015.0,FM,12,4.0,0.3333333333333333
2015.0,FO,63,31.0,0.49206349206349204
2015.0,FR,134274,66419.0,0.494652725024949
2015.0,GA,165,82.0,0.49696969696969695
2015.0,GB,185804,95010.0,0.5113452885836688
2015.0,GD,185,56.0,0.3027027027027027
2015.0,GE,1847,716.0,0.3876556578234976
2015.0,GF,74,34.0,0.4594594594594595
2015.0,GH,2047,621.0,0.30337078651685395
2015.0,GI,23,6.0,0.2608695652173913
2015.0,GL,55,31.0,0.5636363636363636
2015.0,GM,63,43.0,0.6825396825396826
2015.0,GN,66,18.0,0.2727272727272727
2015.0,GP,163,66.0,0.4049079754601227
2015.0,GQ,4,2.0,0.5
2015.0,GR,16514,7062.0,0.427637156352186
2015.0,GT,336,92.0,0.27380952380952384
2015.0,GW,42,26.0,0.6190476190476191
2015.0,GY,30,6.0,0.2
2015.0,HK,1539,701.0,0.4554905782975958
2015.0,HN,329,38.0,0.11550151975683891
2015.0,HR,5617,1610.0,0.28662987359800607
2015.0,HT,59,36.0,0.6101694915254238
2015.0,HU,10011,3721.0,0.3716911397462791
2015.0,ID,24000,1320.0,0.055
2015.0,IE,13449,6638.0,0.49356829504052346
2015.0,IL,18429,9549.0,0.5181507406804493
2015.0,IM,9,2.0,0.2222222222222222
2015.0,IN,127517,35418.0,0.27775120180054425
2015.0,IQ,2218,487.0,0.21956717763751127
2015.0,IR,52895,12725.0,0.24057094243312221
2015.0,IS,1278,670.0,0.5242566510172144
2015.0,IT,95869,45206.0,0.4715392879867319
2015.0,JE,31,16.0,0.5161290322580645
2015.0,JM,404,125.0,0.3094059405940594
2015.0,JO,2665,654.0,0.24540337711069418
2015.0,JP,127322,48618.0,0.3818507406418372
2015.0,KE,2922,1214.0,0.41546885694729635
2015.0,KG,126,29.0,0.23015873015873015
2015.0,KH,464,238.0,0.5129310344827587
2015.0,KN,100,54.0,0.54
2015.0,KP,79,37.0,0.46835443037974683
2015.0,KR,81873,33365.0,0.4075214051030254
2015.0,KW,1418,435.0,0.3067700987306065
2015.0,KY,7,5.0,0.7142857142857143
2015.0,KZ,1784,344.0,0.19282511210762332
2015.0,LA,120,64.0,0.5333333333333333
2015.0,LB,2591,1053.0,0.40640679274411423
2015.0,LC,9,5.0,0.5555555555555556
2015.0,LI,77,28.0,0.36363636363636365
2015.0,LK,2553,556.0,0.21778300039169604
2015.0,LR,27,20.0,0.7407407407407407
2015.0,LS,43,8.0,0.18604651162790697
2015.0,LT,3804,1012.0,0.26603575184016826
2015.0,LU,1978,876.0,0.44287158746208294
2015.0,LV,2196,435.0,0.19808743169398907
2015.0,LY,361,83.0,0.2299168975069252
2015.0,MA,5166,1300.0,0.2516453735965931
2015.0,MC,94,45.0,0.4787234042553192
2015.0,MD,1019,383.0,0.3758586849852797
2015.0,ME,390,69.0,0.17692307692307693
2015.0,MG,247,105.0,0.4251012145748988
2015.0,MH,3,1.0,0.3333333333333333
2015.0,MK,1236,218.0,0.17637540453074432
2015.0,ML,258,118.0,0.4573643410852713
2015.0,MM,225,76.0,0.3377777777777778
2015.0,MN,489,126.0,0.25766871165644173
2015.0,MO,13,0.0,0.0
2015.0,MQ,100,37.0,0.37
2015.0,MR,26,8.0,0.3076923076923077
2015.0,MS,13,7.0,0.5384615384615384
2015.0,MT,604,190.0,0.31456953642384106
2015.0,MU,239,75.0,0.3138075313807531
2015.0,MV,27,12.0,0.4444444444444444
2015.0,MW,489,242.0,0.4948875255623722
2015.0,MX,24848,6837.0,0.27515292981326467
2015.0,MY,25593,6748.0,0.2636658461298011
2015.0,MZ,389,122.0,0.31362467866323906
2015.0,NC,145,83.0,0.5724137931034483
2015.0,NE,409,190.0,0.46454767726161367
2015.0,NG,8538,1431.0,0.16760365425158116
2015.0,NI,209,28.0,0.1339712918660287
2015.0,NL,51480,29205.0,0.5673076923076923
2015.0,NO,18140,8878.0,0.4894156560088203
2015.0,NP,2312,401.0,0.17344290657439446
2015.0,NU,1,1.0,1.0
2015.0,NZ,13337,6226.0,0.46682162405338534
2015.0,OM,1424,418.0,0.29353932584269665
2015.0,PA,825,293.0,0.35515151515151516
2015.0,PE,3978,664.0,0.16691804927099044
2015.0,PF,120,55.0,0.4583333333333333
2015.0,PG,185,86.0,0.4648648648648649
2015.0,PH,5279,2058.0,0.389846561848835
2015.0,PK,11567,3399.0,0.2938532030777211
2015.0,PL,49676,12210.0,0.245792736935341
2015.0,PR,412,200.0,0.4854368932038835
2015.0,PS,791,315.0,0.39823008849557523
2015.0,PT,22261,9060.0,0.4069898027941243
2015.0,PW,11,4.0,0.36363636363636365
2015.0,PY,354,62.0,0.1751412429378531
2015.0,QA,3394,1565.0,0.4611078373600471
2015.0,RE,245,116.0,0.47346938775510206
2015.0,RO,12532,3201.0,0.255426109160549
2015.0,RS,7293,2208.0,0.30275606746194983
2015.0,RU,53218,11059.0,0.2078056296741704
2015.0,RW,334,150.0,0.4491017964071856
2015.0,SA,16876,7227.0,0.4282412894050723
2015.0,SB,1,1.0,1.0
2015.0,SC,18,11.0,0.6111111111111112
2015.0,SD,868,187.0,0.2154377880184332
2015.0,SE,36103,19782.0,0.5479323047946154
2015.0,SG,19422,10388.0,0.5348573782308722
2015.0,SI,5639,2251.0,0.3991842525270438
2015.0,SJ,99,66.0,0.6666666666666666
2015.0,SK,6294,1861.0,0.29567842389577376
2015.0,SL,63,29.0,0.4603174603174603
2015.0,SM,16,8.0,0.5
2015.0,SN,657,218.0,0.3318112633181126
2015.0,SO,22,8.0,0.36363636363636365
2015.0,SR,27,16.0,0.5925925925925926
2015.0,SS,99,32.0,0.32323232323232326
2015.0,ST,125,30.0,0.24
2015.0,SV,194,23.0,0.11855670103092783
2015.0,SX,5,0.0,0.0
2015.0,SY,748,209.0,0.27941176470588236
2015.0,SZ,55,10.0,0.18181818181818182
2015.0,TC,1,0.0,0.0
2015.0,TD,37,10.0,0.2702702702702703
2015.0,TG,183,35.0,0.1912568306010929
2015.0,TH,11915,3824.0,0.3209399916072178
2015.0,TJ,313,48.0,0.15335463258785942
2015.0,TL,13,5.0,0.38461538461538464
2015.0,TM,7,4.0,0.5714285714285714
2015.0,TN,6852,2049.0,0.29903677758318736
2015.0,TO,8,4.0,0.5
2015.0,TR,43792,11079.0,0.2529914139568871
2015.0,TT,246,75.0,0.3048780487804878
2015.0,TV,1,0.0,0.0
2015.0,TW,37229,17014.0,0.45700932069085926
2015.0,TZ,1389,561.0,0.4038876889848812
2015.0,UA,9400,1794.0,0.19085106382978723
2015.0,UG,1896,988.0,0.5210970464135021
2015.0,US,660267,331134.0,0.5015152960847657
2015.0,UY,1694,530.0,0.31286894923258557
2015.0,UZ,635,124.0,0.1952755905511811
2015.0,VA,2,0.0,0.0
2015.0,VC,9,2.0,0.2222222222222222
2015.0,VE,1677,381.0,0.22719141323792486
2015.0,VG,634,50.0,0.07886435331230283
2015.0,VI,2,2.0,1.0
2015.0,VN,3763,1184.0,0.3146425724156258
2015.0,VU,11,6.0,0.5454545454545454
2015.0,WS,13,2.0,0.15384615384615385
2015.0,XK,307,50.0,0.16286644951140064
2015.0,YE,315,94.0,0.2984126984126984
2015.0,ZA,21435,6955.0,0.324469325868906
2015.0,ZM,618,244.0,0.3948220064724919
2015.0,ZW,995,225.0,0.22613065326633167
2016.0,AD,7,4.0,0.5714285714285714
2016.0,AE,4320,1479.0,0.3423611111111111
2016.0,AF,91,21.0,0.23076923076923078
2016.0,AG,87,15.0,0.1724137931034483
2016.0,AL,524,118.0,0.22519083969465647
2016.0,AM,1130,502.0,0.44424778761061945
2016.0,AO,140,39.0,0.2785714285714286
2016.0,AR,15203,4843.0,0.3185555482470565
2016.0,AT,21981,10751.0,0.48910422637732587
2016.0,AU,89547,44585.0,0.4978949601885044
2016.0,AW,12,5.0,0.4166666666666667
2016.0,AX,2,1.0,0.5
2016.0,AZ,830,210.0,0.25301204819277107
2016.0,BA,1133,208.0,0.18358340688437777
2016.0,BB,163,68.0,0.4171779141104294
2016.0,BD,6833,1474.0,0.215717839894629
2016.0,BE,30497,16141.0,0.5292651736236351
2016.0,BF,519,214.0,0.4123314065510597
2016.0,BG,3962,1229.0,0.31019687026754167
2016.0,BH,759,267.0,0.35177865612648224
2016.0,BI,212,106.0,0.5
2016.0,BJ,639,255.0,0.39906103286384975
2016.0,BM,38,25.0,0.6578947368421053
2016.0,BN,403,133.0,0.33002481389578164
2016.0,BO,591,135.0,0.22842639593908629
2016.0,BR,107095,24134.0,0.22535132359120408
2016.0,BS,47,19.0,0.40425531914893614
2016.0,BT,48,15.0,0.3125
2016.0,BW,524,159.0,0.30343511450381677
2016.0,BY,2159,556.0,0.2575266327003242
2016.0,BZ,30,12.0,0.4
2016.0,CA,103675,51330.0,0.4951048951048951
2016.0,CD,465,150.0,0.3225806451612903
2016.0,CF,37,16.0,0.43243243243243246
2016.0,CG,327,186.0,0.5688073394495413
2016.0,CH,41857,23912.0,0.5712784002675777
2016.0,CI,720,173.0,0.24027777777777778
2016.0,CL,14790,4840.0,0.32724814063556457
2016.0,CM,1525,576.0,0.3777049180327869
2016.0,CN,383875,174030.0,0.4533507000976881
2016.0,CO,15973,2527.0,0.1582044700431979
2016.0,CR,2366,311.0,0.13144547759932376
2016.0,CU,1914,351.0,0.1833855799373041
2016.0,CV,48,15.0,0.3125
2016.0,CW,122,63.0,0.5163934426229508
2016.0,CY,2460,922.0,0.3747967479674797
2016.0,CZ,18135,7309.0,0.4030328094844224
2016.0,DE,151416,74692.0,0.49329000898187775
2016.0,DJ,6,5.0,0.8333333333333334
2016.0,DK,26103,14461.0,0.553997624794085
2016.0,DM,2,1.0,0.5
2016.0,DO,182,50.0,0.27472527472527475
2016.0,DZ,5317,1465.0,0.2755313146511191
2016.0,EC,3499,567.0,0.162046298942555
2016.0,EE,2895,1220.0,0.4214162348877375
2016.0,EG,19477,5124.0,0.26307952970169945
2016.0,ER,18,5.0,0.2777777777777778
2016.0,ES,90744,37961.0,0.41833068853037114
2016.0,ET,3728,1542.0,0.4136266094420601
2016.0,FI,19002,9373.0,0.4932638669613725
2016.0,FJ,268,102.0,0.3805970149253731
2016.0,FK,11,7.0,0.6363636363636364
2016.0,FM,7,1.0,0.14285714285714285
2016.0,FO,66,34.0,0.5151515151515151
2016.0,FR,142414,84590.0,0.5939725027033859
2016.0,GA,148,78.0,0.527027027027027
2016.0,GB,190262,96914.0,0.5093712880133711
2016.0,GD,185,84.0,0.4540540540540541
2016.0,GE,2040,817.0,0.4004901960784314
2016.0,GF,128,81.0,0.6328125
2016.0,GH,2450,811.0,0.3310204081632653
2016.0,GI,8,6.0,0.75
2016.0,GL,51,28.0,0.5490196078431373
2016.0,GM,87,53.0,0.6091954022988506
2016.0,GN,71,25.0,0.352112676056338
2016.0,GP,162,90.0,0.5555555555555556
2016.0,GQ,5,2.0,0.4
2016.0,GR,16866,7157.0,0.42434483576425946
2016.0,GT,387,133.0,0.34366925064599485
2016.0,GW,61,39.0,0.639344262295082
2016.0,GY,22,10.0,0.45454545454545453
2016.0,HK,1435,710.0,0.49477351916376305
2016.0,HN,295,28.0,0.09491525423728814
2016.0,HR,6002,1670.0,0.2782405864711763
2016.0,HT,54,26.0,0.48148148148148145
2016.0,HU,10130,3967.0,0.391609081934847
2016.0,ID,36718,1720.0,0.04684350999509777
2016.0,IE,14465,7077.0,0.48924991358451436
2016.0,IL,19595,9969.0,0.5087522327124266
2016.0,IM,9,2.0,0.2222222222222222
2016.0,IN,143808,39176.0,0.27241878059635066
2016.0,IQ,2903,587.0,0.20220461591457115
2016.0,IR,57568,14420.0,0.2504863813229572
2016.0,IS,1473,734.0,0.4983027834351663
2016.0,IT,98518,47395.0,0.4810795996670659
2016.0,JE,21,9.0,0.42857142857142855
2016.0,JM,383,138.0,0.360313315926893
2016.0,JO,2692,686.0,0.25482912332838037
2016.0,JP,127045,49536.0,0.38990908733126056
2016.0,KE,3367,1300.0,0.3861003861003861
2016.0,KG,163,35.0,0.2147239263803681
2016.0,KH,519,253.0,0.48747591522157996
2016.0,KI,2,1.0,0.5
2016.0,KN,119,55.0,0.46218487394957986
2016.0,KP,111,63.0,0.5675675675675675
2016.0,KR,78181,32511.0,0.41584272393548305
2016.0,KW,1477,443.0,0.2999322951929587
2016.0,KY,14,6.0,0.42857142857142855
2016.0,KZ,1980,376.0,0.1898989898989899
2016.0,LA,114,60.0,0.5263157894736842
2016.0,LB,2783,1154.0,0.41466043837585337
2016.0,LC,11,6.0,0.5454545454545454
2016.0,LI,101,41.0,0.40594059405940597
2016.0,LK,2651,616.0,0.23236514522821577
2016.0,LR,46,29.0,0.6304347826086957
2016.0,LS,48,6.0,0.125
2016.0,LT,3240,1030.0,0.31790123456790126
2016.0,LU,2092,984.0,0.47036328871892924
2016.0,LV,1876,490.0,0.26119402985074625
2016.0,LY,342,76.0,0.2222222222222222
2016.0,MA,6064,2047.0,0.33756596306068604
2016.0,MC,101,53.0,0.5247524752475248
2016.0,MD,1002,495.0,0.4940119760479042
2016.0,ME,337,66.0,0.19584569732937684
2016.0,MG,273,140.0,0.5128205128205128
2016.0,MH,2,1.0,0.5
2016.0,MK,1183,253.0,0.21386306001690616
2016.0,ML,271,129.0,0.47601476014760147
2016.0,MM,261,76.0,0.29118773946360155
2016.0,MN,428,155.0,0.3621495327102804
2016.0,MO,6,1.0,0.16666666666666666
2016.0,MQ,110,56.0,0.509090909090909
2016.0,MR,41,14.0,0.34146341463414637
2016.0,MS,10,4.0,0.4
2016.0,MT,680,232.0,0.3411764705882353
2016.0,MU,243,82.0,0.3374485596707819
2016.0,MV,22,12.0,0.5454545454545454
2016.0,MW,515,265.0,0.5145631067961165
2016.0,MX,27113,7345.0,0.2709032567403091
2016.0,MY,25057,8023.0,0.3201899668755238
2016.0,MZ,429,165.0,0.38461538461538464
2016.0,NC,125,80.0,0.64
2016.0,NE,484,273.0,0.5640495867768595
2016.0,NG,9727,1841.0,0.18926698879407833
2016.0,NI,307,34.0,0.11074918566775244
2016.0,NL,53662,30068.0,0.5603220155789944
2016.0,NO,19522,9586.0,0.49103575453334697
2016.0,NP,2208,520.0,0.23550724637681159
2016.0,NZ,13959,6396.0,0.45819901139050073
2016.0,OM,1512,401.0,0.26521164021164023
2016.0,PA,943,306.0,0.3244962884411453
2016.0,PE,4118,727.0,0.17654201068479844
2016.0,PF,162,114.0,0.7037037037037037
2016.0,PG,178,75.0,0.42134831460674155
2016.0,PH,5110,2086.0,0.40821917808219177
2016.0,PK,13556,4233.0,0.31226025376217176
2016.0,PL,53476,12940.0,0.24197770962674844
2016.0,PR,443,221.0,0.49887133182844245
2016.0,PS,803,314.0,0.39103362391033625
2016.0,PT,22799,9284.0,0.40721084258081497
2016.0,PW,4,1.0,0.25
2016.0,PY,497,61.0,0.1227364185110664
2016.0,QA,4288,1867.0,0.4354011194029851
2016.0,RE,316,180.0,0.569620253164557
2016.0,RO,10861,2857.0,0.2630512844121167
2016.0,RS,7396,2218.0,0.29989183342347214
2016.0,RU,61335,12016.0,0.19590771989891578
2016.0,RW,284,116.0,0.4084507042253521
2016.0,SA,18061,7666.0,0.4244504733957145
2016.0,SB,2,1.0,0.5
2016.0,SC,27,17.0,0.6296296296296297
2016.0,SD,882,265.0,0.30045351473922904
2016.0,SE,37781,20298.0,0.5372541753791589
2016.0,SG,20178,10820.0,0.536227574586183
2016.0,SI,5460,2298.0,0.4208791208791209
2016.0,SJ,136,86.0,0.6323529411764706
2016.0,SK,6567,2057.0,0.3132328308207705
2016.0,SL,75,36.0,0.48
2016.0,SM,19,8.0,0.42105263157894735
2016.0,SN,758,287.0,0.3786279683377309
2016.0,SO,19,4.0,0.21052631578947367
2016.0,SR,43,20.0,0.46511627906976744
2016.0,SS,76,29.0,0.3815789473684211
2016.0,ST,100,43.0,0.43
2016.0,SV,230,28.0,0.12173913043478261
2016.0,SX,12,2.0,0.16666666666666666
2016.0,SY,678,220.0,0.32448377581120946
2016.0,SZ,58,14.0,0.2413793103448276
2016.0,TC,1,0.0,0.0
2016.0,TD,31,13.0,0.41935483870967744
2016.0,TG,197,49.0,0.24873096446700507
2016.0,TH,13028,4740.0,0.36383174700644766
2016.0,TJ,324,46.0,0.1419753086419753
2016.0,TL,13,5.0,0.38461538461538464
2016.0,TM,19,5.0,0.2631578947368421
2016.0,TN,7702,2528.0,0.32822643469228774
2016.0,TO,13,7.0,0.5384615384615384
2016.0,TR,45690,11400.0,0.2495075508864084
2016.0,TT,275,67.0,0.24363636363636362
2016.0,TV,1,0.0,0.0
2016.0,TW,35451,15832.0,0.4465882485684466
2016.0,TZ,1392,597.0,0.42887931034482757
2016.0,UA,11065,1729.0,0.1562584726615454
2016.0,UG,1898,1027.0,0.541095890410959
2016.0,US,669598,329298.0,0.49178462301261355
2016.0,UY,1743,551.0,0.31612162937464144
2016.0,UZ,674,176.0,0.26112759643916916
2016.0,VA,9,4.0,0.4444444444444444
2016.0,VC,11,5.0,0.45454545454545453
2016.0,VE,1694,332.0,0.1959858323494687
2016.0,VG,581,52.0,0.08950086058519793
2016.0,VI,3,2.0,0.6666666666666666
2016.0,VN,4434,1571.0,0.35430762291384754
2016.0,VU,18,3.0,0.16666666666666666
2016.0,WS,20,7.0,0.35
2016.0,XK,365,60.0,0.1643835616438356
2016.0,YE,343,103.0,0.30029154518950435
2016.0,ZA,23140,8035.0,0.34723422644770957
2016.0,ZM,674,260.0,0.3857566765578635
2016.0,ZW,1012,265.0,0.2618577075098814
2017.0,AD,10,4.0,0.4
2017.0,AE,4997,1809.0,0.3620172103261957
2017.0,AF,122,37.0,0.30327868852459017
2017.0,AG,204,46.0,0.22549019607843138
2017.0,AL,572,126.0,0.2202797202797203
2017.0,AM,1055,452.0,0.42843601895734595
2017.0,AO,161,46.0,0.2857142857142857
2017.0,AR,15656,5165.0,0.3299054675523761
2017.0,AT,22548,11085.0,0.49161788185204897
2017.0,AU,94145,47391.0,0.5033830792925806
2017.0,AW,4,1.0,0.25
2017.0,AZ,888,203.0,0.2286036036036036
2017.0,BA,1354,212.0,0.15657311669128507
2017.0,BB,117,45.0,0.38461538461538464
2017.0,BD,7152,1723.0,0.2409116331096197
2017.0,BE,30966,15966.0,0.515597752373571
2017.0,BF,498,214.0,0.42971887550200805
2017.0,BG,4232,1271.0,0.30033081285444235
2017.0,BH,851,271.0,0.318448883666275
2017.0,BI,240,66.0,0.275
2017.0,BJ,662,212.0,0.3202416918429003
2017.0,BM,48,27.0,0.5625
2017.0,BN,386,124.0,0.32124352331606215
2017.0,BO,573,137.0,0.23909249563699825
2017.0,BR,117589,25596.0,0.2176734218336749
2017.0,BS,87,30.0,0.3448275862068966
2017.0,BT,45,14.0,0.3111111111111111
2017.0,BW,548,171.0,0.31204379562043794
2017.0,BY,2309,646.0,0.2797747942832395
2017.0,BZ,23,11.0,0.4782608695652174
2017.0,CA,106670,51886.0,0.4864160494984532
2017.0,CD,538,165.0,0.3066914498141264
2017.0,CF,30,13.0,0.43333333333333335
2017.0,CG,303,111.0,0.36633663366336633
2017.0,CH,43749,24031.0,0.5492925552584059
2017.0,CI,687,174.0,0.25327510917030566
2017.0,CK,1,0.0,0.0
2017.0,CL,15085,5081.0,0.33682466025853497
2017.0,CM,1676,556.0,0.3317422434367542
2017.0,CN,418433,201862.0,0.4824237094110646
2017.0,CO,18073,3118.0,0.1725225474464671
2017.0,CR,2145,346.0,0.1613053613053613
2017.0,CU,2070,676.0,0.32657004830917874
2017.0,CV,44,12.0,0.2727272727272727
2017.0,CW,106,38.0,0.3584905660377358
2017.0,CY,2856,1135.0,0.39740896358543415
2017.0,CZ,18140,7204.0,0.3971334068357222
2017.0,DE,156050,75888.0,0.4863056712592118
2017.0,DJ,7,3.0,0.42857142857142855
2017.0,DK,27160,14840.0,0.5463917525773195
2017.0,DM,2,0.0,0.0
2017.0,DO,269,39.0,0.1449814126394052
2017.0,DZ,5832,1544.0,0.26474622770919065
2017.0,EC,5446,885.0,0.1625045905251561
2017.0,EE,2928,1189.0,0.4060792349726776
2017.0,EG,21271,5692.0,0.2675943773212355
2017.0,ER,25,5.0,0.2
2017.0,ES,96072,39900.0,0.4153135148638521
2017.0,ET,4293,1729.0,0.40274866061029585
2017.0,FI,18994,9515.0,0.5009476676845319
2017.0,FJ,295,123.0,0.41694915254237286
2017.0,FK,13,5.0,0.38461538461538464
2017.0,FM,7,4.0,0.5714285714285714
2017.0,FO,101,38.0,0.37623762376237624
2017.0,FR,142720,61361.0,0.4299397421524664
2017.0,GA,166,83.0,0.5
2017.0,GB,194428,99119.0,0.5097979714855885
2017.0,GD,294,132.0,0.4489795918367347
2017.0,GE,2010,765.0,0.3805970149253731
2017.0,GF,141,54.0,0.3829787234042553
2017.0,GH,2514,859.0,0.3416865552903739
2017.0,GI,7,3.0,0.42857142857142855
2017.0,GL,74,37.0,0.5
2017.0,GM,114,82.0,0.7192982456140351
2017.0,GN,76,30.0,0.39473684210526316
2017.0,GP,160,63.0,0.39375
2017.0,GQ,5,3.0,0.6
2017.0,GR,17773,7326.0,0.4121982782872897
2017.0,GT,533,161.0,0.30206378986866794
2017.0,GW,50,36.0,0.72
2017.0,GY,26,5.0,0.19230769230769232
2017.0,HK,1239,609.0,0.4915254237288136
2017.0,HN,313,36.0,0.11501597444089456
2017.0,HR,6815,1775.0,0.260454878943507
2017.0,HT,68,26.0,0.38235294117647056
2017.0,HU,10256,4068.0,0.3966458658346334
2017.0,ID,54792,3249.0,0.0592969776609724
2017.0,IE,15040,7060.0,0.46941489361702127
2017.0,IL,20264,10180.0,0.5023687327279905
2017.0,IM,13,3.0,0.23076923076923078
2017.0,IN,142882,40281.0,0.28191794627734773
2017.0,IQ,3882,818.0,0.21071612570839773
2017.0,IR,60837,18326.0,0.30123115866988837
2017.0,IS,1443,770.0,0.5336105336105336
2017.0,IT,101475,49092.0,0.4837841832963784
2017.0,JE,24,12.0,0.5
2017.0,JM,322,124.0,0.38509316770186336
2017.0,JO,3095,777.0,0.2510500807754443
2017.0,JP,133706,50352.0,0.37658743811048123
2017.0,KE,3950,1551.0,0.3926582278481013
2017.0,KG,214,49.0,0.22897196261682243
2017.0,KH,596,324.0,0.5436241610738255
2017.0,KI,3,1.0,0.3333333333333333
2017.0,KN,124,60.0,0.4838709677419355
2017.0,KP,110,56.0,0.509090909090909
2017.0,KR,75097,34009.0,0.45286762453892965
2017.0,KW,1522,457.0,0.3002628120893561
2017.0,KY,5,0.0,0.0
2017.0,KZ,2160,460.0,0.21296296296296297
2017.0,LA,130,58.0,0.4461538461538462
2017.0,LB,3073,1154.0,0.37552879921900423
2017.0,LC,11,1.0,0.09090909090909091
2017.0,LI,113,39.0,0.34513274336283184
2017.0,LK,2939,630.0,0.21435862538278325
2017.0,LR,57,30.0,0.5263157894736842
2017.0,LS,39,13.0,0.3333333333333333
2017.0,LT,3600,1079.0,0.2997222222222222
2017.0,LU,2160,929.0,0.4300925925925926
2017.0,LV,2037,374.0,0.18360333824251351
2017.0,LY,350,76.0,0.21714285714285714
2017.0,MA,6119,1403.0,0.2292858310181402
2017.0,MC,137,67.0,0.48905109489051096
2017.0,MD,1073,401.0,0.37371854613233924
2017.0,ME,398,87.0,0.2185929648241206
2017.0,MG,311,141.0,0.4533762057877814
2017.0,MH,6,4.0,0.6666666666666666
2017.0,MK,1285,283.0,0.22023346303501945
2017.0,ML,284,156.0,0.5492957746478874
2017.0,MM,397,128.0,0.3224181360201511
2017.0,MN,387,141.0,0.3643410852713178
2017.0,MO,6,1.0,0.16666666666666666
2017.0,MQ,117,46.0,0.39316239316239315
2017.0,MR,40,11.0,0.275
2017.0,MS,5,1.0,0.2
2017.0,MT,793,266.0,0.3354350567465322
2017.0,MU,266,94.0,0.3533834586466165
2017.0,MV,29,14.0,0.4827586206896552
2017.0,MW,626,330.0,0.5271565495207667
2017.0,MX,28931,8596.0,0.29712073554318896
2017.0,MY,27080,7171.0,0.26480797636632203
2017.0,MZ,550,290.0,0.5272727272727272
2017.0,NC,120,58.0,0.48333333333333334
2017.0,NE,483,195.0,0.40372670807453415
2017.0,NG,10493,2129.0,0.20289716954159917
2017.0,NI,357,49.0,0.13725490196078433
2017.0,NL,55361,30877.0,0.5577392026878127
2017.0,NO,20736,10067.0,0.4854841820987654
2017.0,NP,2698,578.0,0.21423276501111935
2017.0,NU,1,0.0,0.0
2017.0,NZ,14787,6537.0,0.4420775005072023
2017.0,OM,1511,443.0,0.2931833223031105
2017.0,PA,1095,398.0,0.3634703196347032
2017.0,PE,4794,878.0,0.1831455986649979
2017.0,PF,114,57.0,0.5
2017.0,PG,181,80.0,0.4419889502762431
2017.0,PH,5449,2182.0,0.40044044778858506
2017.0,PK,16082,5513.0,0.3428056211913941
2017.0,PL,54722,14432.0,0.2637330506925916
2017.0,PR,476,262.0,0.5504201680672269
2017.0,PS,969,431.0,0.44478844169246645
2017.0,PT,24053,9470.0,0.3937138818442606
2017.0,PW,14,3.0,0.21428571428571427
2017.0,PY,592,112.0,0.1891891891891892
2017.0,QA,4055,2041.0,0.5033292231812577
2017.0,RE,317,135.0,0.42586750788643535
2017.0,RO,11557,3206.0,0.2774076317383404
2017.0,RS,7379,2218.0,0.30058273478791164
